Economy,Branch Path,Variable,Scenario,Year,Value,Units,notes,DO_NOT_USE,share_decreased_from
17_SGP,Demand\Passenger road\Buses\PHEV\Biodiesel,Fuel Economy,Current Accounts,2022,1440.816244,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biodiesel (proxy from ICE) across 20 economy/economies.,,
17_SGP,Demand\Passenger road\Buses\PHEV\Biogasoline,Mileage,Current Accounts,2022,36.1,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
17_SGP,Demand\Passenger road\Buses\PHEV\Biogasoline,Fuel Economy,Current Accounts,2022,1451.148599,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biogasoline (proxy from ICE) across 21 economy/economies.,,
17_SGP,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,36.1,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
17_SGP,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
18_CT,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,32.915111,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
18_CT,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
18_CT,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,27.342776,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
18_CT,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
18_CT,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,32.915111,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
18_CT,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
18_CT,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,27.342776,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
18_CT,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
18_CT,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,35.298674,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
18_CT,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
19_THA,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,33.202206,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
19_THA,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
19_THA,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,28.462059,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
19_THA,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
19_THA,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,33.202206,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
19_THA,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
19_THA,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,28.462059,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
19_THA,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
19_THA,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,34.156315,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
19_THA,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
20_USA,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,39.891972,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
20_USA,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
20_USA,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,34.198532,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
20_USA,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
20_USA,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,39.891972,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
20_USA,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
20_USA,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,34.198532,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
20_USA,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
20_USA,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,34.363959,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
20_USA,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\EREV heavy\Biodiesel,Mileage,Current Accounts,2022,17.14082,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\EREV heavy\Biodiesel,Fuel Economy,Current Accounts,2022,2034.448766,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biodiesel (proxy from ICE heavy) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,17.14082,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\EREV medium\Biodiesel,Mileage,Current Accounts,2022,14.7,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\EREV medium\Biodiesel,Fuel Economy,Current Accounts,2022,1702.336612,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biodiesel (proxy from ICE medium) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,14.7,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\PHEV heavy\Biodiesel,Mileage,Current Accounts,2022,17.14082,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\PHEV heavy\Biodiesel,Fuel Economy,Current Accounts,2022,2034.448766,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biodiesel (proxy from ICE heavy) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,17.14082,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\PHEV medium\Biodiesel,Mileage,Current Accounts,2022,14.7,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\PHEV medium\Biodiesel,Fuel Economy,Current Accounts,2022,1702.336612,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biodiesel (proxy from ICE medium) across 20 economy/economies.,,
21_VN,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,14.7,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
21_VN,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
21_VN,Demand\Passenger road\Buses\PHEV\Biodiesel,Mileage,Current Accounts,2022,24.875954,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
21_VN,Demand\Passenger road\Buses\PHEV\Biodiesel,Fuel Economy,Current Accounts,2022,1440.816244,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biodiesel (proxy from ICE) across 20 economy/economies.,,
21_VN,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,24.875954,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
21_VN,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
07_INA,Demand\Freight road\LCVs\BEV\Electricity,Mileage,Current Accounts,2022,18.664954,Kilometer,Derived: median Mileage for LCVs BEV across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Current Accounts,2022,206.446117,MJ/100 km,Derived: median Fuel Economy for LCVs BEV Electricity across 28 economy/economies.,,
07_INA,Demand\Freight road\LCVs\PHEV\Electricity,Mileage,Current Accounts,2022,16.001867,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 5 fuel(s).,,
07_INA,Demand\Freight road\LCVs\PHEV\Electricity,Fuel Economy,Current Accounts,2022,247.392226,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Electricity across 28 economy/economies.,,
07_INA,Demand\Freight road\Trucks\BEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity across 28 economy/economies.,,
07_INA,Demand\Freight road\Trucks\BEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity across 28 economy/economies.,,
07_INA,Demand\Passenger road\Buses\BEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity across 28 economy/economies.,,
07_INA,Demand\Passenger road\LPVs\BEV large\Electricity,Mileage,Current Accounts,2022,12.206611,Kilometer,Derived: median Mileage for LPVs BEV large across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,Current Accounts,2022,192.170678,MJ/100 km,Derived: median Fuel Economy for LPVs BEV large Electricity across 28 economy/economies.,,
07_INA,Demand\Passenger road\LPVs\BEV medium\Electricity,Mileage,Current Accounts,2022,12.215625,Kilometer,Derived: median Mileage for LPVs BEV medium across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,139.507364,MJ/100 km,Derived: median Fuel Economy for LPVs BEV medium Electricity across 28 economy/economies.,,
07_INA,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,Current Accounts,2022,12.418634,Kilometer,Derived: median Mileage for LPVs BEV small across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Passenger road\LPVs\BEV small\Electricity,Fuel Economy,Current Accounts,2022,111.162748,MJ/100 km,Derived: median Fuel Economy for LPVs BEV small Electricity across 28 economy/economies.,,
07_INA,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,Current Accounts,2022,11.242308,Kilometer,Derived: median Mileage for LPVs EREV large in same economy across 5 fuel(s).,,
07_INA,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,Current Accounts,2022,11.242308,Kilometer,Derived: median Mileage for LPVs EREV medium in same economy across 5 fuel(s).,,
07_INA,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,Current Accounts,2022,11.242308,Kilometer,Derived: median Mileage for LPVs EREV small in same economy across 5 fuel(s).,,
07_INA,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,Current Accounts,2022,11.242308,Kilometer,Derived: median Mileage for LPVs PHEV large in same economy across 5 fuel(s).,,
07_INA,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,Current Accounts,2022,316.813811,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV large Electricity across 28 economy/economies.,,
07_INA,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,Current Accounts,2022,11.242308,Kilometer,Derived: median Mileage for LPVs PHEV medium in same economy across 5 fuel(s).,,
07_INA,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,230.384176,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV medium Electricity across 28 economy/economies.,,
07_INA,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,Current Accounts,2022,11.242308,Kilometer,Derived: median Mileage for LPVs PHEV small in same economy across 5 fuel(s).,,
07_INA,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,Current Accounts,2022,6.127664,Kilometer,Derived: median Mileage for Motorcycles BEV across 14 values from all economies (no same-economy data).,,
07_INA,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,Current Accounts,2022,61.121997,MJ/100 km,Derived: median Fuel Economy for Motorcycles BEV Electricity across 28 economy/economies.,,
08_JPN,Demand\Freight road\LCVs\BEV\Electricity,Mileage,Current Accounts,2022,18.664954,Kilometer,Derived: median Mileage for LCVs BEV across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Current Accounts,2022,206.446117,MJ/100 km,Derived: median Fuel Economy for LCVs BEV Electricity across 28 economy/economies.,,
08_JPN,Demand\Freight road\LCVs\PHEV\Electricity,Mileage,Current Accounts,2022,20.315473,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 5 fuel(s).,,
08_JPN,Demand\Freight road\LCVs\PHEV\Electricity,Fuel Economy,Current Accounts,2022,247.392226,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Electricity across 28 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\BEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity across 28 economy/economies.,,
08_JPN,Demand\Freight road\Trucks\BEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity across 28 economy/economies.,,
08_JPN,Demand\Passenger road\Buses\BEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity across 28 economy/economies.,,
08_JPN,Demand\Passenger road\LPVs\BEV large\Electricity,Mileage,Current Accounts,2022,12.206611,Kilometer,Derived: median Mileage for LPVs BEV large across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,Current Accounts,2022,192.170678,MJ/100 km,Derived: median Fuel Economy for LPVs BEV large Electricity across 28 economy/economies.,,
08_JPN,Demand\Passenger road\LPVs\BEV medium\Electricity,Mileage,Current Accounts,2022,12.215625,Kilometer,Derived: median Mileage for LPVs BEV medium across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,139.507364,MJ/100 km,Derived: median Fuel Economy for LPVs BEV medium Electricity across 28 economy/economies.,,
08_JPN,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,Current Accounts,2022,12.418634,Kilometer,Derived: median Mileage for LPVs BEV small across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Passenger road\LPVs\BEV small\Electricity,Fuel Economy,Current Accounts,2022,111.162748,MJ/100 km,Derived: median Fuel Economy for LPVs BEV small Electricity across 28 economy/economies.,,
08_JPN,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,Current Accounts,2022,7.617977,Kilometer,Derived: median Mileage for LPVs EREV large in same economy across 5 fuel(s).,,
08_JPN,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,Current Accounts,2022,7.617573,Kilometer,Derived: median Mileage for LPVs EREV medium in same economy across 5 fuel(s).,,
08_JPN,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,Current Accounts,2022,7.611911,Kilometer,Derived: median Mileage for LPVs EREV small in same economy across 5 fuel(s).,,
08_JPN,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,Current Accounts,2022,7.617977,Kilometer,Derived: median Mileage for LPVs PHEV large in same economy across 5 fuel(s).,,
08_JPN,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,Current Accounts,2022,316.813811,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV large Electricity across 28 economy/economies.,,
08_JPN,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,Current Accounts,2022,7.617573,Kilometer,Derived: median Mileage for LPVs PHEV medium in same economy across 5 fuel(s).,,
08_JPN,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,230.384176,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV medium Electricity across 28 economy/economies.,,
08_JPN,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,Current Accounts,2022,7.611911,Kilometer,Derived: median Mileage for LPVs PHEV small in same economy across 5 fuel(s).,,
08_JPN,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,Current Accounts,2022,6.127664,Kilometer,Derived: median Mileage for Motorcycles BEV across 14 values from all economies (no same-economy data).,,
08_JPN,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,Current Accounts,2022,61.121997,MJ/100 km,Derived: median Fuel Economy for Motorcycles BEV Electricity across 28 economy/economies.,,
10_MAS,Demand\Freight road\LCVs\BEV\Electricity,Mileage,Current Accounts,2022,18.664954,Kilometer,Derived: median Mileage for LCVs BEV across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Current Accounts,2022,206.446117,MJ/100 km,Derived: median Fuel Economy for LCVs BEV Electricity across 28 economy/economies.,,
10_MAS,Demand\Freight road\LCVs\PHEV\Electricity,Mileage,Current Accounts,2022,16.38769,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 5 fuel(s).,,
10_MAS,Demand\Freight road\LCVs\PHEV\Electricity,Fuel Economy,Current Accounts,2022,247.392226,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Electricity across 28 economy/economies.,,
10_MAS,Demand\Freight road\Trucks\BEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Freight road\Trucks\BEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity across 28 economy/economies.,,
10_MAS,Demand\Freight road\Trucks\BEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Freight road\Trucks\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity across 28 economy/economies.,,
10_MAS,Demand\Passenger road\Buses\BEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Passenger road\Buses\BEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity across 28 economy/economies.,,
10_MAS,Demand\Passenger road\LPVs\BEV large\Electricity,Mileage,Current Accounts,2022,12.206611,Kilometer,Derived: median Mileage for LPVs BEV large across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Passenger road\LPVs\BEV large\Electricity,Fuel Economy,Current Accounts,2022,192.170678,MJ/100 km,Derived: median Fuel Economy for LPVs BEV large Electricity across 28 economy/economies.,,
10_MAS,Demand\Passenger road\LPVs\BEV medium\Electricity,Mileage,Current Accounts,2022,12.215625,Kilometer,Derived: median Mileage for LPVs BEV medium across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Passenger road\LPVs\BEV medium\Electricity,Fuel Economy,Current Accounts,2022,139.507364,MJ/100 km,Derived: median Fuel Economy for LPVs BEV medium Electricity across 28 economy/economies.,,
10_MAS,Demand\Passenger road\LPVs\BEV small\Electricity,Mileage,Current Accounts,2022,12.418634,Kilometer,Derived: median Mileage for LPVs BEV small across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Passenger road\LPVs\BEV small\Electricity,Fuel Economy,Current Accounts,2022,111.162748,MJ/100 km,Derived: median Fuel Economy for LPVs BEV small Electricity across 28 economy/economies.,,
10_MAS,Demand\Passenger road\LPVs\EREV large\Electricity,Mileage,Current Accounts,2022,10.427601,Kilometer,Derived: median Mileage for LPVs EREV large in same economy across 5 fuel(s).,,
10_MAS,Demand\Passenger road\LPVs\EREV medium\Electricity,Mileage,Current Accounts,2022,10.427278,Kilometer,Derived: median Mileage for LPVs EREV medium in same economy across 5 fuel(s).,,
10_MAS,Demand\Passenger road\LPVs\EREV small\Electricity,Mileage,Current Accounts,2022,10.427423,Kilometer,Derived: median Mileage for LPVs EREV small in same economy across 5 fuel(s).,,
10_MAS,Demand\Passenger road\LPVs\PHEV large\Electricity,Mileage,Current Accounts,2022,10.427601,Kilometer,Derived: median Mileage for LPVs PHEV large in same economy across 5 fuel(s).,,
10_MAS,Demand\Passenger road\LPVs\PHEV large\Electricity,Fuel Economy,Current Accounts,2022,316.813811,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV large Electricity across 28 economy/economies.,,
10_MAS,Demand\Passenger road\LPVs\PHEV medium\Electricity,Mileage,Current Accounts,2022,10.427278,Kilometer,Derived: median Mileage for LPVs PHEV medium in same economy across 5 fuel(s).,,
10_MAS,Demand\Passenger road\LPVs\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,230.384176,MJ/100 km,Derived: median Fuel Economy for LPVs PHEV medium Electricity across 28 economy/economies.,,
10_MAS,Demand\Passenger road\LPVs\PHEV small\Electricity,Mileage,Current Accounts,2022,10.427423,Kilometer,Derived: median Mileage for LPVs PHEV small in same economy across 5 fuel(s).,,
10_MAS,Demand\Passenger road\Motorcycles\BEV\Electricity,Mileage,Current Accounts,2022,6.127664,Kilometer,Derived: median Mileage for Motorcycles BEV across 14 values from all economies (no same-economy data).,,
10_MAS,Demand\Passenger road\Motorcycles\BEV\Electricity,Fuel Economy,Current Accounts,2022,61.121997,MJ/100 km,Derived: median Fuel Economy for Motorcycles BEV Electricity across 28 economy/economies.,,
11_MEX,Demand\Freight road\LCVs\BEV\Electricity,Mileage,Current Accounts,2022,18.664954,Kilometer,Derived: median Mileage for LCVs BEV across 14 values from all economies (no same-economy data).,,
11_MEX,Demand\Freight road\LCVs\BEV\Electricity,Fuel Economy,Current Accounts,2022,206.446117,MJ/100 km,Derived: median Fuel Economy for LCVs BEV Electricity across 28 economy/economies.,,
11_MEX,Demand\Freight road\LCVs\PHEV\Electricity,Mileage,Current Accounts,2022,9.1234,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 5 fuel(s).,,
11_MEX,Demand\Freight road\LCVs\PHEV\Electricity,Fuel Economy,Current Accounts,2022,247.392226,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Electricity across 28 economy/economies.,,
